Player,Team,Pos,Age,Club,Club_country,date,hour,category,opponent,Match_played,Starts,Minutes_played,Gls,Ast,Shots,shots_on_target,CrdY,CrdR,tackles_made,successful_tackles,interceptions,Blocks,fouls_commited,own_goal,pass_comp,pass_attempt,successful_dribbles,offside
Germán Pezzella,ARGENTINA,DF,30,Betis,es,18 DEC 2022,16 : 00,Final,FRANCE,3,0,60,0,0,1,0,1,0,0.0,0,0,0.0,2,0,42.0,45.0,0.0,0
Germán Pezzella,ARGENTINA,DF,30,Betis,es,30 NOV 2022,20 : 00,Group C,POLAND,3,0,60,0,0,1,0,1,0,0.0,0,0,0.0,2,0,42.0,45.0,0.0,0
Germán Pezzella,ARGENTINA,DF,30,Betis,es,09 DEC 2022,20 : 00,Quarter-final,NETHERLANDS,3,0,60,0,0,1,0,1,0,0.0,0,0,0.0,2,0,42.0,45.0,0.0,0
Exequiel Palacios,ARGENTINA,"MF,DF",23,Leverkusen,de,22 NOV 2022,11 : 00,Group C,SAUDI ARABIA,3,0,50,0,0,1,0,0,0,0.0,0,2,0.0,2,0,25.0,28.0,0.0,0
Exequiel Palacios,ARGENTINA,"MF,DF",23,Leverkusen,de,26 NOV 2022,20 : 00,Group C,MEXICO,3,0,50,0,0,1,0,0,0,0.0,0,2,0.0,2,0,25.0,28.0,0.0,0
Exequiel Palacios,ARGENTINA,"MF,DF",23,Leverkusen,de,03 DEC 2022,20 : 00,Round of 16,AUSTRALIA,3,0,50,0,0,1,0,0,0,0.0,0,2,0.0,2,0,25.0,28.0,0.0,0
Exequiel Palacios,ARGENTINA,"MF,DF",23,Leverkusen,de,13 DEC 2022,20 : 00,Semi-final,CROATIA,3,0,50,0,0,1,0,0,0,0.0,0,2,0.0,2,0,25.0,28.0,0.0,0
Exequiel Palacios,ARGENTINA,"MF,DF",23,Leverkusen,de,18 DEC 2022,16 : 00,Final,FRANCE,3,0,50,0,0,1,0,0,0,0.0,0,2,0.0,2,0,25.0,28.0,0.0,0
Exequiel Palacios,ARGENTINA,"MF,DF",23,Leverkusen,de,30 NOV 2022,20 : 00,Group C,POLAND,3,0,50,0,0,1,0,0,0,0.0,0,2,0.0,2,0,25.0,28.0,0.0,0
Exequiel Palacios,ARGENTINA,"MF,DF",23,Leverkusen,de,09 DEC 2022,20 : 00,Quarter-final,NETHERLANDS,3,0,50,0,0,1,0,0,0,0.0,0,2,0.0,2,0,25.0,28.0,0.0,0
Paulo Dybala,ARGENTINA,FW,28,Roma,it,22 NOV 2022,11 : 00,Group C,SAUDI ARABIA,2,0,18,0,0,0,0,0,0,3.0,1,0,0.0,1,0,8.0,12.0,1.0,0
Paulo Dybala,ARGENTINA,FW,28,Roma,it,26 NOV 2022,20 : 00,Group C,MEXICO,2,0,18,0,0,0,0,0,0,3.0,1,0,0.0,1,0,8.0,12.0,1.0,0
Paulo Dybala,ARGENTINA,FW,28,Roma,it,03 DEC 2022,20 : 00,Round of 16,AUSTRALIA,2,0,18,0,0,0,0,0,0,3.0,1,0,0.0,1,0,8.0,12.0,1.0,0
Paulo Dybala,ARGENTINA,FW,28,Roma,it,13 DEC 2022,20 : 00,Semi-final,CROATIA,2,0,18,0,0,0,0,0,0,3.0,1,0,0.0,1,0,8.0,12.0,1.0,0
Paulo Dybala,ARGENTINA,FW,28,Roma,it,18 DEC 2022,16 : 00,Final,FRANCE,2,0,18,0,0,0,0,0,0,3.0,1,0,0.0,1,0,8.0,12.0,1.0,0
Paulo Dybala,ARGENTINA,FW,28,Roma,it,30 NOV 2022,20 : 00,Group C,POLAND,2,0,18,0,0,0,0,0,0,3.0,1,0,0.0,1,0,8.0,12.0,1.0,0
Paulo Dybala,ARGENTINA,FW,28,Roma,it,09 DEC 2022,20 : 00,Quarter-final,NETHERLANDS,2,0,18,0,0,0,0,0,0,3.0,1,0,0.0,1,0,8.0,12.0,1.0,0
Thiago Almada,ARGENTINA,MF,21,Atlanta Utd,us,22 NOV 2022,11 : 00,Group C,SAUDI ARABIA,1,0,7,0,0,0,0,0,0,0.0,0,0,0.0,0,0,13.0,13.0,0.0,0
Thiago Almada,ARGENTINA,MF,21,Atlanta Utd,us,26 NOV 2022,20 : 00,Group C,MEXICO,1,0,7,0,0,0,0,0,0,0.0,0,0,0.0,0,0,13.0,13.0,0.0,0
Thiago Almada,ARGENTINA,MF,21,Atlanta Utd,us,03 DEC 2022,20 : 00,Round of 16,AUSTRALIA,1,0,7,0,0,0,0,0,0,0.0,0,0,0.0,0,0,13.0,13.0,0.0,0
Thiago Almada,ARGENTINA,MF,21,Atlanta Utd,us,13 DEC 2022,20 : 00,Semi-final,CROATIA,1,0,7,0,0,0,0,0,0,0.0,0,0,0.0,0,0,13.0,13.0,0.0,0
Thiago Almada,ARGENTINA,MF,21,Atlanta Utd,us,18 DEC 2022,16 : 00,Final,FRANCE,1,0,7,0,0,0,0,0,0,0.0,0,0,0.0,0,0,13.0,13.0,0.0,0
Thiago Almada,ARGENTINA,MF,21,Atlanta Utd,us,30 NOV 2022,20 : 00,Group C,POLAND,1,0,7,0,0,0,0,0,0,0.0,0,0,0.0,0,0,13.0,13.0,0.0,0
Thiago Almada,ARGENTINA,MF,21,Atlanta Utd,us,09 DEC 2022,20 : 00,Quarter-final,NETHERLANDS,1,0,7,0,0,0,0,0,0,0.0,0,0,0.0,0,0,13.0,13.0,0.0,0
Ángel Correa,ARGENTINA,MF,27,Atlético Madrid,es,22 NOV 2022,11 : 00,Group C,SAUDI ARABIA,1,0,5,0,0,0,0,0,0,1.0,1,0,0.0,0,0,3.0,3.0,0.0,0
Ángel Correa,ARGENTINA,MF,27,Atlético Madrid,es,26 NOV 2022,20 : 00,Group C,MEXICO,1,0,5,0,0,0,0,0,0,1.0,1,0,0.0,0,0,3.0,3.0,0.0,0
Ángel Correa,ARGENTINA,MF,27,Atlético Madrid,es,03 DEC 2022,20 : 00,Round of 16,AUSTRALIA,1,0,5,0,0,0,0,0,0,1.0,1,0,0.0,0,0,3.0,3.0,0.0,0
Ángel Correa,ARGENTINA,MF,27,Atlético Madrid,es,13 DEC 2022,20 : 00,Semi-final,CROATIA,1,0,5,0,0,0,0,0,0,1.0,1,0,0.0,0,0,3.0,3.0,0.0,0
Ángel Correa,ARGENTINA,MF,27,Atlético Madrid,es,18 DEC 2022,16 : 00,Final,FRANCE,1,0,5,0,0,0,0,0,0,1.0,1,0,0.0,0,0,3.0,3.0,0.0,0
Ángel Correa,ARGENTINA,MF,27,Atlético Madrid,es,30 NOV 2022,20 : 00,Group C,POLAND,1,0,5,0,0,0,0,0,0,1.0,1,0,0.0,0,0,3.0,3.0,0.0,0
Ángel Correa,ARGENTINA,MF,27,Atlético Madrid,es,09 DEC 2022,20 : 00,Quarter-final,NETHERLANDS,1,0,5,0,0,0,0,0,0,1.0,1,0,0.0,0,0,3.0,3.0,0.0,0
Juan Foyth,ARGENTINA,DF,24,Villarreal,es,22 NOV 2022,11 : 00,Group C,SAUDI ARABIA,1,0,5,0,0,0,0,0,0,0.0,0,0,0.0,0,0,3.0,4.0,1.0,0
Juan Foyth,ARGENTINA,DF,24,Villarreal,es,26 NOV 2022,20 : 00,Group C,MEXICO,1,0,5,0,0,0,0,0,0,0.0,0,0,0.0,0,0,3.0,4.0,1.0,0
Juan Foyth,ARGENTINA,DF,24,Villarreal,es,03 DEC 2022,20 : 00,Round of 16,AUSTRALIA,1,0,5,0,0,0,0,0,0,0.0,0,0,0.0,0,0,3.0,4.0,1.0,0
Juan Foyth,ARGENTINA,DF,24,Villarreal,es,13 DEC 2022,20 : 00,Semi-final,CROATIA,1,0,5,0,0,0,0,0,0,0.0,0,0,0.0,0,0,3.0,4.0,1.0,0
Juan Foyth,ARGENTINA,DF,24,Villarreal,es,18 DEC 2022,16 : 00,Final,FRANCE,1,0,5,0,0,0,0,0,0,0.0,0,0,0.0,0,0,3.0,4.0,1.0,0
Juan Foyth,ARGENTINA,DF,24,Villarreal,es,30 NOV 2022,20 : 00,Group C,POLAND,1,0,5,0,0,0,0,0,0,0.0,0,0,0.0,0,0,3.0,4.0,1.0,0
Juan Foyth,ARGENTINA,DF,24,Villarreal,es,09 DEC 2022,20 : 00,Quarter-final,NETHERLANDS,1,0,5,0,0,0,0,0,0,0.0,0,0,0.0,0,0,3.0,4.0,1.0,0
Aurélien Tchouaméni,FRANCE,MF,22,Real Madrid,es,22 NOV 2022,20 : 00,Group D,AUSTRALIA,7,7,621,1,0,6,2,1,0,11.0,4,14,3.0,8,0,424.0,474.0,3.0,0
Aurélien Tchouaméni,FRANCE,MF,22,Real Madrid,es,26 NOV 2022,17 : 00,Group D,DENMARK,7,7,621,1,0,6,2,1,0,11.0,4,14,3.0,8,0,424.0,474.0,3.0,0
Aurélien Tchouaméni,FRANCE,MF,22,Real Madrid,es,04 DEC 2022,16 : 00,Round of 16,POLAND,7,7,621,1,0,6,2,1,0,11.0,4,14,3.0,8,0,424.0,474.0,3.0,0
Aurélien Tchouaméni,FRANCE,MF,22,Real Madrid,es,14 DEC 2022,20 : 00,Semi-final,MOROCCO,7,7,621,1,0,6,2,1,0,11.0,4,14,3.0,8,0,424.0,474.0,3.0,0
Aurélien Tchouaméni,FRANCE,MF,22,Real Madrid,es,30 NOV 2022,16 : 00,Group D,TUNISIA,7,7,621,1,0,6,2,1,0,11.0,4,14,3.0,8,0,424.0,474.0,3.0,0
Aurélien Tchouaméni,FRANCE,MF,22,Real Madrid,es,10 DEC 2022,20 : 00,Quarter-final,ENGLAND,7,7,621,1,0,6,2,1,0,11.0,4,14,3.0,8,0,424.0,474.0,3.0,0
Aurélien Tchouaméni,FRANCE,MF,22,Real Madrid,es,18 DEC 2022,16 : 00,Final,ARGENTINA,7,7,621,1,0,6,2,1,0,11.0,4,14,3.0,8,0,424.0,474.0,3.0,0
Kylian Mbappé,FRANCE,FW,23,Paris S-G,fr,22 NOV 2022,20 : 00,Group D,AUSTRALIA,7,6,598,8,2,29,11,0,0,0.0,0,0,0.0,7,0,173.0,229.0,25.0,6
Kylian Mbappé,FRANCE,FW,23,Paris S-G,fr,26 NOV 2022,17 : 00,Group D,DENMARK,7,6,598,8,2,29,11,0,0,0.0,0,0,0.0,7,0,173.0,229.0,25.0,6
Kylian Mbappé,FRANCE,FW,23,Paris S-G,fr,04 DEC 2022,16 : 00,Round of 16,POLAND,7,6,598,8,2,29,11,0,0,0.0,0,0,0.0,7,0,173.0,229.0,25.0,6
Kylian Mbappé,FRANCE,FW,23,Paris S-G,fr,14 DEC 2022,20 : 00,Semi-final,MOROCCO,7,6,598,8,2,29,11,0,0,0.0,0,0,0.0,7,0,173.0,229.0,25.0,6
Kylian Mbappé,FRANCE,FW,23,Paris S-G,fr,30 NOV 2022,16 : 00,Group D,TUNISIA,7,6,598,8,2,29,11,0,0,0.0,0,0,0.0,7,0,173.0,229.0,25.0,6
Kylian Mbappé,FRANCE,FW,23,Paris S-G,fr,10 DEC 2022,20 : 00,Quarter-final,ENGLAND,7,6,598,8,2,29,11,0,0,0.0,0,0,0.0,7,0,173.0,229.0,25.0,6
Kylian Mbappé,FRANCE,FW,23,Paris S-G,fr,18 DEC 2022,16 : 00,Final,ARGENTINA,7,6,598,8,2,29,11,0,0,0.0,0,0,0.0,7,0,173.0,229.0,25.0,6
Hugo Lloris,FRANCE,GK,35,Tottenham,eng,22 NOV 2022,20 : 00,Group D,AUSTRALIA,6,6,570,0,0,0,0,0,0,0.0,0,0,0.0,0,0,110.0,182.0,0.0,0
Hugo Lloris,FRANCE,GK,35,Tottenham,eng,26 NOV 2022,17 : 00,Group D,DENMARK,6,6,570,0,0,0,0,0,0,0.0,0,0,0.0,0,0,110.0,182.0,0.0,0
Hugo Lloris,FRANCE,GK,35,Tottenham,eng,04 DEC 2022,16 : 00,Round of 16,POLAND,6,6,570,0,0,0,0,0,0,0.0,0,0,0.0,0,0,110.0,182.0,0.0,0
Hugo Lloris,FRANCE,GK,35,Tottenham,eng,14 DEC 2022,20 : 00,Semi-final,MOROCCO,6,6,570,0,0,0,0,0,0,0.0,0,0,0.0,0,0,110.0,182.0,0.0,0
Hugo Lloris,FRANCE,GK,35,Tottenham,eng,30 NOV 2022,16 : 00,Group D,TUNISIA,6,6,570,0,0,0,0,0,0,0.0,0,0,0.0,0,0,110.0,182.0,0.0,0
Hugo Lloris,FRANCE,GK,35,Tottenham,eng,10 DEC 2022,20 : 00,Quarter-final,ENGLAND,6,6,570,0,0,0,0,0,0,0.0,0,0,0.0,0,0,110.0,182.0,0.0,0
Hugo Lloris,FRANCE,GK,35,Tottenham,eng,18 DEC 2022,16 : 00,Final,ARGENTINA,6,6,570,0,0,0,0,0,0,0.0,0,0,0.0,0,0,110.0,182.0,0.0,0
Antoine Griezmann,FRANCE,MF,31,Atlético Madrid,es,22 NOV 2022,20 : 00,Group D,AUSTRALIA,7,6,537,0,3,6,2,1,0,14.0,8,8,8.0,3,0,258.0,329.0,4.0,3
Antoine Griezmann,FRANCE,MF,31,Atlético Madrid,es,26 NOV 2022,17 : 00,Group D,DENMARK,7,6,537,0,3,6,2,1,0,14.0,8,8,8.0,3,0,258.0,329.0,4.0,3
Antoine Griezmann,FRANCE,MF,31,Atlético Madrid,es,04 DEC 2022,16 : 00,Round of 16,POLAND,7,6,537,0,3,6,2,1,0,14.0,8,8,8.0,3,0,258.0,329.0,4.0,3
Antoine Griezmann,FRANCE,MF,31,Atlético Madrid,es,14 DEC 2022,20 : 00,Semi-final,MOROCCO,7,6,537,0,3,6,2,1,0,14.0,8,8,8.0,3,0,258.0,329.0,4.0,3
Antoine Griezmann,FRANCE,MF,31,Atlético Madrid,es,30 NOV 2022,16 : 00,Group D,TUNISIA,7,6,537,0,3,6,2,1,0,14.0,8,8,8.0,3,0,258.0,329.0,4.0,3
Antoine Griezmann,FRANCE,MF,31,Atlético Madrid,es,10 DEC 2022,20 : 00,Quarter-final,ENGLAND,7,6,537,0,3,6,2,1,0,14.0,8,8,8.0,3,0,258.0,329.0,4.0,3
Antoine Griezmann,FRANCE,MF,31,Atlético Madrid,es,18 DEC 2022,16 : 00,Final,ARGENTINA,7,6,537,0,3,6,2,1,0,14.0,8,8,8.0,3,0,258.0,329.0,4.0,3
Raphaël Varane,FRANCE,DF,29,Manchester Utd,eng,22 NOV 2022,20 : 00,Group D,AUSTRALIA,6,6,518,0,0,3,0,0,0,1.0,0,6,4.0,1,0,256.0,286.0,1.0,1
Raphaël Varane,FRANCE,DF,29,Manchester Utd,eng,26 NOV 2022,17 : 00,Group D,DENMARK,6,6,518,0,0,3,0,0,0,1.0,0,6,4.0,1,0,256.0,286.0,1.0,1
Raphaël Varane,FRANCE,DF,29,Manchester Utd,eng,04 DEC 2022,16 : 00,Round of 16,POLAND,6,6,518,0,0,3,0,0,0,1.0,0,6,4.0,1,0,256.0,286.0,1.0,1
Raphaël Varane,FRANCE,DF,29,Manchester Utd,eng,14 DEC 2022,20 : 00,Semi-final,MOROCCO,6,6,518,0,0,3,0,0,0,1.0,0,6,4.0,1,0,256.0,286.0,1.0,1
Raphaël Varane,FRANCE,DF,29,Manchester Utd,eng,30 NOV 2022,16 : 00,Group D,TUNISIA,6,6,518,0,0,3,0,0,0,1.0,0,6,4.0,1,0,256.0,286.0,1.0,1
Raphaël Varane,FRANCE,DF,29,Manchester Utd,eng,10 DEC 2022,20 : 00,Quarter-final,ENGLAND,6,6,518,0,0,3,0,0,0,1.0,0,6,4.0,1,0,256.0,286.0,1.0,1
Raphaël Varane,FRANCE,DF,29,Manchester Utd,eng,18 DEC 2022,16 : 00,Final,ARGENTINA,6,6,518,0,0,3,0,0,0,1.0,0,6,4.0,1,0,256.0,286.0,1.0,1
Ousmane Dembélé,FRANCE,FW,25,Barcelona,es,22 NOV 2022,20 : 00,Group D,AUSTRALIA,7,6,433,0,2,8,2,1,0,11.0,6,2,3.0,6,0,145.0,192.0,9.0,2
Ousmane Dembélé,FRANCE,FW,25,Barcelona,es,26 NOV 2022,17 : 00,Group D,DENMARK,7,6,433,0,2,8,2,1,0,11.0,6,2,3.0,6,0,145.0,192.0,9.0,2
Ousmane Dembélé,FRANCE,FW,25,Barcelona,es,04 DEC 2022,16 : 00,Round of 16,POLAND,7,6,433,0,2,8,2,1,0,11.0,6,2,3.0,6,0,145.0,192.0,9.0,2
Ousmane Dembélé,FRANCE,FW,25,Barcelona,es,14 DEC 2022,20 : 00,Semi-final,MOROCCO,7,6,433,0,2,8,2,1,0,11.0,6,2,3.0,6,0,145.0,192.0,9.0,2
Ousmane Dembélé,FRANCE,FW,25,Barcelona,es,30 NOV 2022,16 : 00,Group D,TUNISIA,7,6,433,0,2,8,2,1,0,11.0,6,2,3.0,6,0,145.0,192.0,9.0,2
Ousmane Dembélé,FRANCE,FW,25,Barcelona,es,10 DEC 2022,20 : 00,Quarter-final,ENGLAND,7,6,433,0,2,8,2,1,0,11.0,6,2,3.0,6,0,145.0,192.0,9.0,2
Ousmane Dembélé,FRANCE,FW,25,Barcelona,es,18 DEC 2022,16 : 00,Final,ARGENTINA,7,6,433,0,2,8,2,1,0,11.0,6,2,3.0,6,0,145.0,192.0,9.0,2
Olivier Giroud,FRANCE,FW,35,Milan,it,22 NOV 2022,20 : 00,Group D,AUSTRALIA,6,6,419,4,0,16,6,1,0,1.0,0,1,1.0,2,0,48.0,74.0,0.0,3
Olivier Giroud,FRANCE,FW,35,Milan,it,26 NOV 2022,17 : 00,Group D,DENMARK,6,6,419,4,0,16,6,1,0,1.0,0,1,1.0,2,0,48.0,74.0,0.0,3
Olivier Giroud,FRANCE,FW,35,Milan,it,04 DEC 2022,16 : 00,Round of 16,POLAND,6,6,419,4,0,16,6,1,0,1.0,0,1,1.0,2,0,48.0,74.0,0.0,3
Olivier Giroud,FRANCE,FW,35,Milan,it,14 DEC 2022,20 : 00,Semi-final,MOROCCO,6,6,419,4,0,16,6,1,0,1.0,0,1,1.0,2,0,48.0,74.0,0.0,3
Olivier Giroud,FRANCE,FW,35,Milan,it,30 NOV 2022,16 : 00,Group D,TUNISIA,6,6,419,4,0,16,6,1,0,1.0,0,1,1.0,2,0,48.0,74.0,0.0,3
Olivier Giroud,FRANCE,FW,35,Milan,it,10 DEC 2022,20 : 00,Quarter-final,ENGLAND,6,6,419,4,0,16,6,1,0,1.0,0,1,1.0,2,0,48.0,74.0,0.0,3
Olivier Giroud,FRANCE,FW,35,Milan,it,18 DEC 2022,16 : 00,Final,ARGENTINA,6,6,419,4,0,16,6,1,0,1.0,0,1,1.0,2,0,48.0,74.0,0.0,3
Theo Hernández,FRANCE,DF,24,Milan,it,22 NOV 2022,20 : 00,Group D,AUSTRALIA,6,5,508,1,2,5,2,1,0,16.0,13,4,5.0,6,0,289.0,339.0,2.0,0
Theo Hernández,FRANCE,DF,24,Milan,it,26 NOV 2022,17 : 00,Group D,DENMARK,6,5,508,1,2,5,2,1,0,16.0,13,4,5.0,6,0,289.0,339.0,2.0,0
Theo Hernández,FRANCE,DF,24,Milan,it,04 DEC 2022,16 : 00,Round of 16,POLAND,6,5,508,1,2,5,2,1,0,16.0,13,4,5.0,6,0,289.0,339.0,2.0,0
Theo Hernández,FRANCE,DF,24,Milan,it,14 DEC 2022,20 : 00,Semi-final,MOROCCO,6,5,508,1,2,5,2,1,0,16.0,13,4,5.0,6,0,289.0,339.0,2.0,0
Theo Hernández,FRANCE,DF,24,Milan,it,30 NOV 2022,16 : 00,Group D,TUNISIA,6,5,508,1,2,5,2,1,0,16.0,13,4,5.0,6,0,289.0,339.0,2.0,0
Theo Hernández,FRANCE,DF,24,Milan,it,10 DEC 2022,20 : 00,Quarter-final,ENGLAND,6,5,508,1,2,5,2,1,0,16.0,13,4,5.0,6,0,289.0,339.0,2.0,0
Theo Hernández,FRANCE,DF,24,Milan,it,18 DEC 2022,16 : 00,Final,ARGENTINA,6,5,508,1,2,5,2,1,0,16.0,13,4,5.0,6,0,289.0,339.0,2.0,0
Adrien Rabiot,FRANCE,MF,27,Juventus,it,22 NOV 2022,20 : 00,Group D,AUSTRALIA,6,5,483,1,1,9,4,1,0,12.0,9,10,12.0,10,0,237.0,284.0,2.0,0
Adrien Rabiot,FRANCE,MF,27,Juventus,it,26 NOV 2022,17 : 00,Group D,DENMARK,6,5,483,1,1,9,4,1,0,12.0,9,10,12.0,10,0,237.0,284.0,2.0,0
Adrien Rabiot,FRANCE,MF,27,Juventus,it,04 DEC 2022,16 : 00,Round of 16,POLAND,6,5,483,1,1,9,4,1,0,12.0,9,10,12.0,10,0,237.0,284.0,2.0,0
Adrien Rabiot,FRANCE,MF,27,Juventus,it,14 DEC 2022,20 : 00,Semi-final,MOROCCO,6,5,483,1,1,9,4,1,0,12.0,9,10,12.0,10,0,237.0,284.0,2.0,0
Adrien Rabiot,FRANCE,MF,27,Juventus,it,30 NOV 2022,16 : 00,Group D,TUNISIA,6,5,483,1,1,9,4,1,0,12.0,9,10,12.0,10,0,237.0,284.0,2.0,0
Adrien Rabiot,FRANCE,MF,27,Juventus,it,10 DEC 2022,20 : 00,Quarter-final,ENGLAND,6,5,483,1,1,9,4,1,0,12.0,9,10,12.0,10,0,237.0,284.0,2.0,0
Adrien Rabiot,FRANCE,MF,27,Juventus,it,18 DEC 2022,16 : 00,Final,ARGENTINA,6,5,483,1,1,9,4,1,0,12.0,9,10,12.0,10,0,237.0,284.0,2.0,0
Jules Koundé,FRANCE,DF,23,Barcelona,es,22 NOV 2022,20 : 00,Group D,AUSTRALIA,6,5,480,0,0,4,1,1,0,11.0,8,5,7.0,5,0,252.0,311.0,3.0,0
Jules Koundé,FRANCE,DF,23,Barcelona,es,26 NOV 2022,17 : 00,Group D,DENMARK,6,5,480,0,0,4,1,1,0,11.0,8,5,7.0,5,0,252.0,311.0,3.0,0
Jules Koundé,FRANCE,DF,23,Barcelona,es,04 DEC 2022,16 : 00,Round of 16,POLAND,6,5,480,0,0,4,1,1,0,11.0,8,5,7.0,5,0,252.0,311.0,3.0,0
Jules Koundé,FRANCE,DF,23,Barcelona,es,14 DEC 2022,20 : 00,Semi-final,MOROCCO,6,5,480,0,0,4,1,1,0,11.0,8,5,7.0,5,0,252.0,311.0,3.0,0
Jules Koundé,FRANCE,DF,23,Barcelona,es,30 NOV 2022,16 : 00,Group D,TUNISIA,6,5,480,0,0,4,1,1,0,11.0,8,5,7.0,5,0,252.0,311.0,3.0,0
Jules Koundé,FRANCE,DF,23,Barcelona,es,10 DEC 2022,20 : 00,Quarter-final,ENGLAND,6,5,480,0,0,4,1,1,0,11.0,8,5,7.0,5,0,252.0,311.0,3.0,0
Jules Koundé,FRANCE,DF,23,Barcelona,es,18 DEC 2022,16 : 00,Final,ARGENTINA,6,5,480,0,0,4,1,1,0,11.0,8,5,7.0,5,0,252.0,311.0,3.0,0
Dayot Upamecano,FRANCE,DF,23,Bayern Munich,de,22 NOV 2022,20 : 00,Group D,AUSTRALIA,5,5,480,0,0,1,0,0,0,11.0,7,6,5.0,4,0,314.0,351.0,0.0,0
Dayot Upamecano,FRANCE,DF,23,Bayern Munich,de,26 NOV 2022,17 : 00,Group D,DENMARK,5,5,480,0,0,1,0,0,0,11.0,7,6,5.0,4,0,314.0,351.0,0.0,0
Dayot Upamecano,FRANCE,DF,23,Bayern Munich,de,04 DEC 2022,16 : 00,Round of 16,POLAND,5,5,480,0,0,1,0,0,0,11.0,7,6,5.0,4,0,314.0,351.0,0.0,0
Dayot Upamecano,FRANCE,DF,23,Bayern Munich,de,14 DEC 2022,20 : 00,Semi-final,MOROCCO,5,5,480,0,0,1,0,0,0,11.0,7,6,5.0,4,0,314.0,351.0,0.0,0
Dayot Upamecano,FRANCE,DF,23,Bayern Munich,de,30 NOV 2022,16 : 00,Group D,TUNISIA,5,5,480,0,0,1,0,0,0,11.0,7,6,5.0,4,0,314.0,351.0,0.0,0
Dayot Upamecano,FRANCE,DF,23,Bayern Munich,de,10 DEC 2022,20 : 00,Quarter-final,ENGLAND,5,5,480,0,0,1,0,0,0,11.0,7,6,5.0,4,0,314.0,351.0,0.0,0
Dayot Upamecano,FRANCE,DF,23,Bayern Munich,de,18 DEC 2022,16 : 00,Final,ARGENTINA,5,5,480,0,0,1,0,0,0,11.0,7,6,5.0,4,0,314.0,351.0,0.0,0
Ibrahima Konaté,FRANCE,DF,23,Liverpool,eng,22 NOV 2022,20 : 00,Group D,AUSTRALIA,5,3,294,0,0,2,1,0,0,15.0,6,7,5.0,2,0,215.0,235.0,0.0,0
Ibrahima Konaté,FRANCE,DF,23,Liverpool,eng,26 NOV 2022,17 : 00,Group D,DENMARK,5,3,294,0,0,2,1,0,0,15.0,6,7,5.0,2,0,215.0,235.0,0.0,0
Ibrahima Konaté,FRANCE,DF,23,Liverpool,eng,04 DEC 2022,16 : 00,Round of 16,POLAND,5,3,294,0,0,2,1,0,0,15.0,6,7,5.0,2,0,215.0,235.0,0.0,0
Ibrahima Konaté,FRANCE,DF,23,Liverpool,eng,14 DEC 2022,20 : 00,Semi-final,MOROCCO,5,3,294,0,0,2,1,0,0,15.0,6,7,5.0,2,0,215.0,235.0,0.0,0
Ibrahima Konaté,FRANCE,DF,23,Liverpool,eng,30 NOV 2022,16 : 00,Group D,TUNISIA,5,3,294,0,0,2,1,0,0,15.0,6,7,5.0,2,0,215.0,235.0,0.0,0
Ibrahima Konaté,FRANCE,DF,23,Liverpool,eng,10 DEC 2022,20 : 00,Quarter-final,ENGLAND,5,3,294,0,0,2,1,0,0,15.0,6,7,5.0,2,0,215.0,235.0,0.0,0
Ibrahima Konaté,FRANCE,DF,23,Liverpool,eng,18 DEC 2022,16 : 00,Final,ARGENTINA,5,3,294,0,0,2,1,0,0,15.0,6,7,5.0,2,0,215.0,235.0,0.0,0
Youssouf Fofana,FRANCE,MF,23,Monaco,fr,22 NOV 2022,20 : 00,Group D,AUSTRALIA,6,2,227,0,0,4,0,0,0,8.0,5,3,6.0,3,0,96.0,112.0,2.0,0
Youssouf Fofana,FRANCE,MF,23,Monaco,fr,26 NOV 2022,17 : 00,Group D,DENMARK,6,2,227,0,0,4,0,0,0,8.0,5,3,6.0,3,0,96.0,112.0,2.0,0
Youssouf Fofana,FRANCE,MF,23,Monaco,fr,04 DEC 2022,16 : 00,Round of 16,POLAND,6,2,227,0,0,4,0,0,0,8.0,5,3,6.0,3,0,96.0,112.0,2.0,0
Youssouf Fofana,FRANCE,MF,23,Monaco,fr,14 DEC 2022,20 : 00,Semi-final,MOROCCO,6,2,227,0,0,4,0,0,0,8.0,5,3,6.0,3,0,96.0,112.0,2.0,0
Youssouf Fofana,FRANCE,MF,23,Monaco,fr,30 NOV 2022,16 : 00,Group D,TUNISIA,6,2,227,0,0,4,0,0,0,8.0,5,3,6.0,3,0,96.0,112.0,2.0,0
Youssouf Fofana,FRANCE,MF,23,Monaco,fr,10 DEC 2022,20 : 00,Quarter-final,ENGLAND,6,2,227,0,0,4,0,0,0,8.0,5,3,6.0,3,0,96.0,112.0,2.0,0
Youssouf Fofana,FRANCE,MF,23,Monaco,fr,18 DEC 2022,16 : 00,Final,ARGENTINA,6,2,227,0,0,4,0,0,0,8.0,5,3,6.0,3,0,96.0,112.0,2.0,0
Randal Kolo Muani,FRANCE,FW,23,Eint Frankfurt,de,22 NOV 2022,20 : 00,Group D,AUSTRALIA,3,1,182,1,0,4,2,0,0,7.0,5,1,1.0,4,0,25.0,43.0,3.0,0
Randal Kolo Muani,FRANCE,FW,23,Eint Frankfurt,de,26 NOV 2022,17 : 00,Group D,DENMARK,3,1,182,1,0,4,2,0,0,7.0,5,1,1.0,4,0,25.0,43.0,3.0,0
Randal Kolo Muani,FRANCE,FW,23,Eint Frankfurt,de,04 DEC 2022,16 : 00,Round of 16,POLAND,3,1,182,1,0,4,2,0,0,7.0,5,1,1.0,4,0,25.0,43.0,3.0,0
